id	magnitude	location	date	time	latitude	longitude
ak:0213ctupg2	1.9	56 km E of Pedro Bay, Alaska	2021-03-14	06:08:26	59.7794	-153.1011
us:7000dj85	4.5	76 km E of Sarangani, Philippines	2021-03-14	06:07:28	5.3897	126.1552
ci:39579655	1.0	9km ENE of Ocotillo Wells, CA	2021-03-14	06:06:21	33.182	-116.0491667
nc:73534981	0.9	8km W of Cobb, CA	2021-03-14	06:03:49	38.8353348	-122.8164978
nc:73534976	0.4	8km NW of The Geysers, CA	2021-03-14	06:03:11	38.8328323	-122.8156662
nn:00802607	1.5	36 km SE of Mina, Nevada	2021-03-14	06:01:58	38.1885	-117.7747
nc:73534971	2.8	25km NNW of Shasta Lake, CA	2021-03-14	05:57:13	40.903	-122.4303333
ci:39579647	1.1	11km E of Yorba Linda, CA	2021-03-14	05:56:53	33.882	-117.6916667
av:91021663	0.2	44 km ENE of Adak, Alaska	2021-03-14	05:55:53	52.0766666666667	-176.084
ci:39579639	0.7	22km N of Ridgecrest, CA	2021-03-14	05:54:53	35.8203333	-117.6681667
nc:73534966	0.2	11km S of Mammoth Lakes, CA	2021-03-14	05:51:55	37.5411667	-118.9885
nc:73534961	2.7	86km W of Petrolia, CA	2021-03-14	05:47:26	40.2905	-125.2943333
av:91208011	0.2	62 km ENE of Pedro Bay, Alaska	2021-03-14	05:41:38	60.0246666666667	-153.088333333333
ak:0213ctf8h8	2.6	45 km N of Rampart, Alaska	2021-03-14	05:36:08	65.9171	-150.1595
nc:73534956	2.5	6km W of Petrolia, CA	2021-03-14	05:27:28	40.3343333	-124.3576667
av:91021658	0.6	86 km NW of Karluk, Alaska	2021-03-14	05:10:23	58.1983333333333	-155.321166666667
pr:2021073005	3.4	103 km N of Cruz Bay, U.S. Virgin Islands	2021-03-14	05:07:23	19.2636	-64.719
us:7000dj7t	5.2	Kermadec Islands region	2021-03-14	05:00:20	-27.1151	-176.3983
ok:2021fbyc	0.8	8 km ESE of Chickasha, Oklahoma	2021-03-14	04:59:09	35.03133333	-97.85033333
ak:0213csx8xr	1.6	17 km ESE of Clam Gulch, Alaska	2021-03-14	04:52:28	60.1456	-151.1325
nm:60327262	0.9	7 km SE of Marston, Missouri	2021-03-14	04:52:00	36.4746667	-89.548
ci:39579631	0.8	8km ESE of Valle Vista, CA	2021-03-14	04:49:58	33.7071667	-116.8196667
us:7000dj7s	4.2	21 km NE of Palca, Peru	2021-03-14	04:45:55	-17.6548	-69.8054
hv:72382902	1.8	4 km E of Pāhala, Hawaii	2021-03-14	04:44:58	19.2076663970947	-155.438507080078
ci:39579623	0.9	14km ENE of Ridgecrest, CA	2021-03-14	04:40:26	35.6788333	-117.5348333
ak:0213css6r2	1.9	56 km SW of Karluk, Alaska	2021-03-14	04:28:54	57.1703	-155.0418
hv:72382882	1.9	10 km ENE of Pāhala, Hawaii	2021-03-14	04:25:11	19.2329998016357	-155.385833740234
nn:00802606	1.3	36 km SE of Mina, Nevada	2021-03-14	04:19:22	38.1954	-117.7787
mb:80491464	1.9	24 km NE of Stanley, Idaho	2021-03-14	04:13:39	44.3695	-114.7121667
ok:2021fbwm	1.3	2 km W of Quinton, Oklahoma	2021-03-14	04:10:37	35.12233333	-95.39783333
nc:73534946	0.9	2km SW of Cobb, CA	2021-03-14	04:07:10	38.8051682	-122.7388306
pr:2021073004	3.5	62 km E of Cruz Bay, U.S. Virgin Islands	2021-03-14	04:06:19	18.3078	-64.2011
ci:39579615	0.8	8km ESE of Valle Vista, CA	2021-03-14	04:05:44	33.72	-116.8118333
nn:00802605	0.2	51 km ESE of Beatty, Nevada	2021-03-14	04:05:28	36.6587	-116.2766
ok:2021fbwd	0.6	9 km NE of Quinlan, Oklahoma	2021-03-14	04:00:04	36.52766667	-98.98333333
ci:39579607	2.0	19km ESE of Julian, CA	2021-03-14	03:58:56	32.9848333	-116.4265
mb:80491459	1.4	27 km WNW of Hebgen Lake Estates, Montana	2021-03-14	03:58:05	44.8251667	-111.5283333
ci:39579599	0.8	16km SW of Ocotillo, CA	2021-03-14	03:57:57	32.6475	-116.1266667
nc:73534936	0.8	13km NE of Mineral, CA	2021-03-14	03:48:23	40.4288333	-121.4501667
ci:39579591	0.9	8km NNE of Borrego Springs, CA	2021-03-14	03:47:47	33.3241667	-116.338
ak:0213cs7ygu	1.5	16 km SSE of Susitna, Alaska	2021-03-14	03:34:16	61.4147	-150.367
us:7000dj7i	4.6	9 km WSW of Juliaca, Peru	2021-03-14	03:21:16	-15.5275	-70.2221
nm:60327242	1.2	1 km N of Cooter, Missouri	2021-03-14	03:17:38	36.0645	-89.812
nc:73534931	1.3	10km ESE of Willits, CA	2021-03-14	03:17:12	39.3628333	-123.2575
nc:73534926	1.4	6km NW of The Geysers, CA	2021-03-14	03:16:08	38.8168333	-122.7996667
nc:73534921	1.8	10km ESE of Willits, CA	2021-03-14	03:14:39	39.3621667	-123.2541667
ak:0213cs20r1	1.6	3 km WNW of Happy Valley, Alaska	2021-03-14	03:06:46	59.963	-151.7889
us:7000dj7g	4.3	5 km NE of Nueva Independencia, Mexico	2021-03-14	03:06:05	15.7093	-92.5341
pr:2021073003	3.7	90 km N of Cruz Bay, U.S. Virgin Islands	2021-03-14	02:53:29	19.1468	-64.7078
av:91207971	1.8	47 km SSW of Ugashik, Alaska	2021-03-14	02:49:27	57.1096666666667	-157.653
nm:60327232	1.5	1 km N of Cooter, Missouri	2021-03-14	02:48:13	36.064	-89.8126667
av:91021653	1.0	80 km NNW of Karluk, Alaska	2021-03-14	02:33:10	58.2536666666667	-154.897833333333
ok:2021fbtf	1.7	Oklahoma	2021-03-14	02:31:04	36.003	-96.779
nc:73534916	1.1	14km ENE of Mineral, CA	2021-03-14	02:30:39	40.4246667	-121.4246667
ok:2021fbsz	1.6	1 km ENE of Quinton, Oklahoma	2021-03-14	02:24:05	35.13233333	-95.35383333
ak:0213crk5ao	1.0	49 km S of Denali National Park, Alaska	2021-03-14	02:23:07	63.0987	-151.5741
ci:39579583	1.0	2km W of Pacoima, CA	2021-03-14	02:21:56	34.268	-118.4381667
nc:73534911	0.5	15km WSW of Toms Place, CA	2021-03-14	02:21:39	37.5286667	-118.8415
hv:72382802	1.9	22 km NW of Pāhala, Hawaii	2021-03-14	02:14:24	19.3653335571289	-155.600662231445
ak:0213crfqy4	1.7	78 km ESE of McKinley Park, Alaska	2021-03-14	02:02:55	63.5863	-147.3638
nc:73534906	1.0	13km NE of Mineral, CA	2021-03-14	01:57:56	40.4261667	-121.4505
nn:00802602	1.4	37 km SE of Mina, Nevada	2021-03-14	01:55:16	38.1956	-117.7648
ci:39579575	1.2	14km N of Warner Springs, CA	2021-03-14	01:49:08	33.4111667	-116.6113333
ok:2021fbru	1.7	1 km SSW of Quinton, Oklahoma	2021-03-14	01:48:10	35.11383333	-95.37466667
hv:72382767	2.4	1 km ENE of Pāhala, Hawaii	2021-03-14	01:47:12	19.2064990997314	-155.464660644531
tx:2021fbrt	2.7	58 km S of Whites City, New Mexico	2021-03-14	01:46:25	31.64894365	-104.2972623
tx:2021fbrp	2.1	53 km SSW of Whites City, New Mexico	2021-03-14	01:41:20	31.71350982	-104.5401239
ci:39579567	1.0	2km E of Loma Linda, CA	2021-03-14	01:40:02	34.0446667	-117.2356667
nc:73534901	0.1	4km SSW of Anderson Springs, CA	2021-03-14	01:36:24	38.74	-122.7188333
hv:72382747	2.4	2 km ESE of Pāhala, Hawaii	2021-03-14	01:25:08	19.1949996948242	-155.452835083008
ci:39579559	1.1	19km E of Little Lake, CA	2021-03-14	01:22:57	35.9273333	-117.6978333
hv:72382737	2.1	5 km SSE of Pāhala, Hawaii	2021-03-14	01:10:55	19.1603336334229	-155.462829589844
ci:39579535	1.6	9km SW of Idyllwild, CA	2021-03-14	01:02:22	33.6846667	-116.7925
ci:39579527	1.3	21km NW of Yucca Valley, CA	2021-03-14	01:00:50	34.2403333	-116.5993333
pr:2021073002	3.6	84 km N of Cruz Bay, U.S. Virgin Islands	2021-03-14	00:54:51	19.0825	-64.642
ak:0213cqjt8u	1.8	62 km SE of Cantwell, Alaska	2021-03-14	00:53:54	62.9451	-148.2074
us:7000dj6w	2.7	19 km SW of Winchester, Canada	2021-03-14	00:50:03	44.955	-75.524
nc:73534891	1.3	3km E of The Geysers, CA	2021-03-14	00:48:58	38.7795	-122.7268333
ak:0213cqiatr	1.5	47 km E of Denali National Park, Alaska	2021-03-14	00:46:49	63.4618	-150.7771
ci:39579519	1.3	15km ENE of Ridgecrest, CA	2021-03-14	00:45:24	35.67	-117.5205
nc:73534881	0.9	8km WNW of The Geysers, CA	2021-03-14	00:45:01	38.8136673	-122.8308334
ci:39579511	1.7	21km SE of Ocotillo Wells, CA	2021-03-14	00:40:17	33.0081667	-115.9788333
us:7000dj6s	5.2	Kermadec Islands, New Zealand	2021-03-14	00:40:16	-29.8595	-177.3275
nc:73534876	1.0	14km NE of Mineral, CA	2021-03-14	00:39:27	40.4331667	-121.4313333
hv:72382727	2.6	25 km E of Honaunau	2021-03-14	00:36:38	19.4165	-155.627333333333
ak:0213cqenex	1.4	13 km ENE of Fox, Alaska	2021-03-14	00:29:46	64.9843	-147.3357
pr:2021073001	3.3	95 km N of Cruz Bay, U.S. Virgin Islands	2021-03-14	00:28:11	19.1876	-64.699
us:7000dj6k	4.5	7 km N of Honmachi, Japan	2021-03-14	00:22:18	32.5732	130.5883
pr:2021073000	2.9	4 km ESE of La Parguera, Puerto Rico	2021-03-14	00:14:26	17.9646	-67.0046
nc:73534871	0.1	1km E of The Geysers, CA	2021-03-14	00:06:12	38.7751667	-122.74
mb:80491429	1.0	27 km WNW of Hebgen Lake Estates, Montana	2021-03-14	00:04:06	44.825	-111.5305
ci:39579503	0.7	7km SSW of Redlands, CA	2021-03-13	23:52:44	33.9955	-117.1973333
hv:72382687	2.2	3 km ESE of Pāhala, Hawaii	2021-03-13	23:48:51	19.1933326721191	-155.449005126953
mb:80491419	1.6	27 km WNW of Hebgen Lake Estates, Montana	2021-03-13	23:45:37	44.8245	-111.5288333
mb:80491414	1.1	28 km WNW of Hebgen Lake Estates, Montana	2021-03-13	23:41:49	44.8406667	-111.5341667
mb:80491569	2.2	15 km WNW of Stanley, Idaho	2021-03-13	23:40:45	44.2688333	-115.1148333
uw:61717986	0.9	14 km N of Ashford, Washington	2021-03-13	23:37:12	46.8895	-122.012666666667
ak:0213bgk8e2	1.7	16 km ESE of Kasilof, Alaska	2021-03-13	23:29:27	60.2553	-151.0189
nn:00802600	1.3	17 km ENE of Hawthorne, Nevada	2021-03-13	23:26:00	38.6012	-118.4438
ok:2021fbnb	1.6	0 km NNW of Quinton, Oklahoma	2021-03-13	23:24:19	35.13066667	-95.37383333
av:91021643	0.9	84 km NW of Ninilchik, Alaska	2021-03-13	23:17:24	60.5185	-152.861833333333
ok:2021fbmt	2.0	9 km E of Chickasha, Oklahoma	2021-03-13	23:15:10	35.043	-97.82933333
ci:39579463	2.3	16km W of Searles Valley, CA	2021-03-13	22:59:29	35.7561667	-117.5748333
ok:2021fblz	1.2	11 km E of Chickasha, Oklahoma	2021-03-13	22:51:59	35.03616667	-97.815
ak:0213bg1uoy	1.7	63 km SE of Pope	2021-03-13	22:43:52	59.2146	-153.605
ci:39579455	0.6	5km WSW of Idyllwild, CA	2021-03-13	22:41:15	33.7195	-116.7681667
nn:00802595	1.2	27 km SSE of Mina, Nevada	2021-03-13	22:35:59	38.1643	-117.9835
pr:2021072007	3.4	73 km N of Charlotte Amalie, U.S. Virgin Islands	2021-03-13	22:35:00	19.0066	-64.896
ak:0213bfz7wi	1.7	30 km W of Happy Valley, Alaska	2021-03-13	22:31:23	59.971	-152.2796
tx:2021fblg	2.0	44 km NW of Toyah, Texas	2021-03-13	22:29:39	31.61402541	-104.1108472
ok:2021fbkw	1.7	1 km NNE of Quinton, Oklahoma	2021-03-13	22:18:04	35.136	-95.36333333
pr:2021072006	3.7	89 km N of Cruz Bay, U.S. Virgin Islands	2021-03-13	22:15:39	19.1415	-64.751
ak:0213bfjeuc	1.6	10 km NW of Point MacKenzie, Alaska	2021-03-13	21:57:48	61.4352	-150.0953
mb:80491574	1.1	Idaho	2021-03-13	21:55:26	44.8261667	-111.5266667
mb:80491409	1.1	27 km WNW of Hebgen Lake Estates, Montana	2021-03-13	21:55:20	44.8323333	-111.5263333
nn:00802594	1.1	29 km SSE of Mina, Nevada	2021-03-13	21:55:12	38.1392	-118.0128
nc:73534841	1.8	22km SE of Covelo, CA	2021-03-13	21:54:29	39.6296667	-123.0975
ci:39579447	1.0	6km SSE of Coso Junction, CA	2021-03-13	21:54:01	35.9936667	-117.9185
hv:72382647	1.8	2 km SE of Pāhala, Hawaii	2021-03-13	21:52:04	19.185	-155.463166666667
ok:2021fbjz	1.8	9 km SSE of Tatums, Oklahoma	2021-03-13	21:51:40	34.40833333	-97.42116667
pr:2021072005	3.7	92 km NNE of Cruz Bay, U.S. Virgin Islands	2021-03-13	21:38:23	19.1281	-64.529
av:91021633	0.2	86 km NNW of Karluk, Alaska	2021-03-13	21:32:26	58.2915	-154.971833333333
ak:0213bfdty1	1.9	37 km WNW of Skwentna, Alaska	2021-03-13	21:31:45	62.1116	-152.0631
ak:0213bfe04q	2.9	104 km WSW of Skwentna, Alaska	2021-03-13	21:31:31	61.5039	-153.0903
ak:0213bfdfm6	1.5	76 km E of Port Alsworth, Alaska	2021-03-13	21:30:00	60.3299	-152.965
nc:73534826	0.2	3km W of Cobb, CA	2021-03-13	21:25:10	38.8241653	-122.7561646
us:7000dj5y	5.4	Kermadec Islands region	2021-03-13	21:24:31	-28.2217	-176.4301
pr:2021072008	3.7	87 km N of Cruz Bay, U.S. Virgin Islands	2021-03-13	21:24:01	19.109	-64.6508
us:7000dj5p	5.9	Kermadec Islands region	2021-03-13	21:21:57	-28.1476	-176.528
ak:0213bf9s9m	1.8	40 km ENE of Susitna North, Alaska	2021-03-13	21:12:57	62.358	-149.189
nc:73534816	0.4	7km NW of The Geysers, CA	2021-03-13	21:12:31	38.8199997	-122.8213348
nc:73534821	0.4	15km SE of Mammoth Lakes, CA	2021-03-13	21:12:29	37.5476667	-118.855
ci:39579399	0.9	10km SW of Corona, CA	2021-03-13	21:12:29	33.808	-117.649
ak:0213bf9ih0	2.0	0 km ESE of Beluga, Alaska	2021-03-13	21:11:30	61.1382	-151.0728
us:7000dj5h	4.1	9 km NNE of Verdikoússa, Greece	2021-03-13	21:11:10	39.8595	22.0123
us:7000dj5f	4.0	42 km NNW of Te Anau, New Zealand	2021-03-13	21:04:04	-45.0579	167.5345
av:91021623	0.7	84 km NW of Karluk, Alaska	2021-03-13	20:57:27	58.1951666666667	-155.266833333333
hv:72382622	2.4	1 km SSE of Pāhala, Hawaii	2021-03-13	20:55:47	19.1906661987305	-155.473159790039
hv:72382617	2.9	16 km S of Volcano, Hawaii	2021-03-13	20:52:51	19.2913333333333	-155.231833333333
tx:2021fbhu	2.0	54 km SSW of Whites City, New Mexico	2021-03-13	20:41:58	31.71964341	-104.5789675
nc:73534806	0.9	7km NW of The Geysers, CA	2021-03-13	20:36:31	38.8241653	-122.8033371
nc:73534801	0.9	9km WNW of Cobb, CA	2021-03-13	20:24:19	38.845665	-122.8203354
av:91021618	0.7	12 km W of Akutan, Alaska	2021-03-13	20:23:24	54.1266666666667	-165.969166666667
ci:39579351	0.9	3km ESE of Lake Henshaw, CA	2021-03-13	20:17:14	33.2295	-116.734
ok:2021fbgt	1.6	9 km E of Chickasha, Oklahoma	2021-03-13	20:13:32	35.03983333	-97.83783333
nc:73534796	0.6	2km NNE of The Geysers, CA	2021-03-13	20:09:32	38.7961655	-122.7491684
ci:39579335	0.9	6km SE of Coso Junction, CA	2021-03-13	20:07:18	36.0055	-117.8976667
ak:0213bemlcd	1.0	111 km SSE of McCarthy, Alaska	2021-03-13	20:04:36	60.4786	-142.3231
ak:0213becb8u	1.5	59 km NW of Ninilchik, Alaska	2021-03-13	19:56:39	60.3864	-152.4952
ak:0213beac23	1.7	37 km E of Pedro Bay, Alaska	2021-03-13	19:47:17	59.7726	-153.4382
ci:39579327	0.8	20km N of Ridgecrest, CA	2021-03-13	19:46:30	35.7983333	-117.6363333
pr:2021072003	2.4	9 km SSW of Tallaboa, Puerto Rico	2021-03-13	19:13:44	17.9195	-66.7543
ak:0213bdqwd9	1.8	40 km E of Pedro Bay, Alaska	2021-03-13	18:56:49	59.8356	-153.3929
uw:61717961	0.3	21 km ENE of Ashford, Washington	2021-03-13	18:56:16	46.8485	-121.783166666667
ak:0213bdp4b7	1.6	19 km NW of Fishhook, Alaska	2021-03-13	18:48:19	61.8554	-149.5107
ok:2021fbci	1.9	17 km SSE of Tatums, Oklahoma	2021-03-13	17:59:50	34.35183333	-97.36066667
hv:72382557	1.7	3 km E of Pāhala, Hawaii	2021-03-13	17:54:47	19.2081666666667	-155.445333333333
ci:39579287	0.8	7km NE of Aguanga, CA	2021-03-13	17:45:29	33.4795	-116.802
mb:80491384	2.3	17 km WNW of Stanley, Idaho	2021-03-13	17:39:15	44.284	-115.1313333
hv:72382542	2.4	3 km E of Pāhala, Hawaii	2021-03-13	17:36:19	19.2083339691162	-155.441329956055
ak:0213bd0wpi	1.6	35 km N of Fishhook, Alaska	2021-03-13	17:35:23	62.0604	-149.134
us:7000dj4m	4.9	75 km ESE of Hachinohe, Japan	2021-03-13	17:16:56	40.2784	142.3448
hv:72382507	2.5	11 km ENE of Pāhala, Hawaii	2021-03-13	17:09:57	19.228666305542	-155.376663208008
hv:72382502	2.3	11 km E of Pāhala, Hawaii	2021-03-13	17:09:57	19.2151666666667	-155.3715
hv:72382512	2.5	3 km E of Pāhala, Hawaii	2021-03-13	17:09:45	19.2098331451416	-155.442001342773
nn:00802589	1.1	35 km SE of Mina, Nevada	2021-03-13	17:00:19	38.138	-117.8538
nc:73534771	1.0	6km NNE of Millville, CA	2021-03-13	16:52:09	40.604	-122.1536667
ak:0213bcfur6	1.8	25 km ESE of Skwentna, Alaska	2021-03-13	16:37:00	61.9014	-150.9541
mb:80491379	1.1	14 km ESE of Lincoln, Montana	2021-03-13	16:35:57	46.9016667	-112.5146667
nc:73534766	1.1	11km SE of Mammoth Lakes, CA	2021-03-13	16:33:07	37.571	-118.8868333
hv:72382467	2.0	29 km E of Honaunau	2021-03-13	16:27:36	19.4829998016357	-155.580505371094
tx:2021fazf	1.9	44 km NW of Toyah, Texas	2021-03-13	16:24:59	31.61774303	-104.1011853
nc:73534761	0.4	3km NE of The Geysers, CA	2021-03-13	16:23:10	38.7970009	-122.7340012
av:91021513	0.0	41 km ENE of Adak, Alaska	2021-03-13	16:15:25	52.065	-176.111333333333
av:91207766	0.9	41 km ENE of Adak, Alaska	2021-03-13	16:15:05	52.0673333333333	-176.116
ci:39579207	0.6	11km S of Idyllwild, CA	2021-03-13	16:14:59	33.643	-116.7356667
av:91207761	0.1	72 km WNW of Tyonek, Alaska	2021-03-13	16:14:02	61.2753333333333	-152.410666666667
ok:2021faym	1.9	14 km SE of Ratliff City, Oklahoma	2021-03-13	16:02:59	34.35783333	-97.394
tx:2021fayj	1.6	45 km NW of Toyah, Texas	2021-03-13	16:00:19	31.6139884	-104.1194545
hv:72382452	2.4	9 km ENE of Pāhala, Hawaii	2021-03-13	15:59:36	19.2411670684814	-155.39582824707
mb:80491369	3.4	16 km WNW of Stanley, Idaho	2021-03-13	15:59:02	44.2895	-115.1191667
nc:73534756	0.9	8km NW of The Geysers, CA	2021-03-13	15:57:57	38.8308334	-122.8143311
us:7000dj4a	4.9	115 km SE of Lata, Solomon Islands	2021-03-13	15:51:11	-11.5057	166.4966
ak:0213bbv6nn	1.5	2 km E of Chickaloon, Alaska	2021-03-13	15:40:56	61.7942	-148.4166
nc:73534751	0.4	5km WNW of The Geysers, CA	2021-03-13	15:26:57	38.7978325	-122.8051682
av:91207736	1.1	77 km NW of Ninilchik, Alaska	2021-03-13	15:21:16	60.4863333333333	-152.761166666667
ok:2021fawz	1.6	11 km SE of Ratliff City, Oklahoma	2021-03-13	15:17:14	34.38683333	-97.40516667
hv:72382442	2.4	4 km NW of Pāhala, Hawaii	2021-03-13	15:17:10	19.2311668395996	-155.505493164062
us:7000dj40	4.2	11 km SSW of Elassóna, Greece	2021-03-13	15:09:14	39.8	22.1304
us:7000dj3z	4.9	Kermadec Islands region	2021-03-13	15:00:53	-29.3581	-176.5537
tx:2021fawf	1.5	20 km WNW of Mentone, Texas	2021-03-13	14:53:13	31.76664657	-103.7981392
nc:73534741	0.9	6km WNW of Cobb, CA	2021-03-13	14:51:07	38.8426666	-122.783165
tx:2021favx	1.8	55 km S of Whites City, New Mexico	2021-03-13	14:44:55	31.67777336	-104.3933161
av:91021603	0.1	72 km NNW of Karluk, Alaska	2021-03-13	14:30:43	58.1551666666667	-154.979
us:7000dj3w	4.8	69 km SSE of Gorontalo, Indonesia	2021-03-13	14:29:15	-0.0385	123.3101
ci:39579143	0.6	22km ESE of Little Lake, CA	2021-03-13	14:26:46	35.8541667	-117.6853333
nc:73534736	1.2	1km NNE of The Geysers, CA	2021-03-13	14:26:15	38.7840004	-122.7541656
ci:39579127	2.2	26km SSW of Ocotillo Wells, CA	2021-03-13	14:19:32	32.9391667	-116.2746667
ci:39579135	0.8	22km ESE of Little Lake, CA	2021-03-13	14:17:11	35.8535	-117.6846667
ci:39579119	0.7	20km E of Little Lake, CA	2021-03-13	14:15:43	35.9075	-117.6841667
ci:39579111	1.4	4km WNW of Sierra Madre, CA	2021-03-13	14:10:37	34.1733333	-118.089
nc:73534721	0.7	6km NW of The Geysers, CA	2021-03-13	14:08:49	38.8191681	-122.7998352
nc:73534716	0.4	8km NW of The Geysers, CA	2021-03-13	14:07:16	38.8308334	-122.8151703
us:7000dj39	5.9	Kermadec Islands, New Zealand	2021-03-13	14:05:01	-29.8552	-177.853
ak:0213bapq3z	1.6	24 km WSW of Anchor Point, Alaska	2021-03-13	13:47:13	59.6711	-152.2152
hv:72382417	2.1	29 km E of Honaunau	2021-03-13	13:47:12	19.4776668548584	-155.580337524414
mb:80491349	2.4	31 km NW of Stanley, Idaho	2021-03-13	13:45:38	44.4105	-115.2221667
us:7000dj36	4.4	southeast of the Loyalty Islands	2021-03-13	13:36:00	-23.3839	172.3501
tx:2021fate	1.8	52 km NW of Toyah, Texas	2021-03-13	13:22:24	31.5867375	-104.2429892
nc:73534701	1.8	8km NW of The Geysers, CA	2021-03-13	13:17:34	38.8331667	-122.8151667
nc:73534706	2.1	27km SE of Hayfork, CA	2021-03-13	13:15:22	40.3588333	-122.9855
nc:73534696	0.4	3km ESE of Cobb, CA	2021-03-13	13:10:17	38.8071667	-122.689
nc:73534691	0.9	7km WSW of Gilroy, CA	2021-03-13	13:04:25	36.98	-121.6415
us:7000dj2z	4.8	Kermadec Islands region	2021-03-13	12:57:30	-28.6899	-176.9128
nc:73534686	0.6	4km NW of The Geysers, CA	2021-03-13	12:53:32	38.8011665	-122.7900009
nc:73534681	0.9	4km NW of The Geysers, CA	2021-03-13	12:53:18	38.7996674	-122.7894974
nc:73534676	0.4	8km W of Cobb, CA	2021-03-13	12:52:30	38.8343333	-122.8126667
hv:72382397	2.1	4 km E of Pāhala, Hawaii	2021-03-13	12:50:17	19.2070007324219	-155.438339233398
ak:0213ba4pev	1.4	23 km NW of Nikiski, Alaska	2021-03-13	12:49:06	60.8265	-151.6142
ci:39579087	0.3	13km WNW of Anza, CA	2021-03-13	12:47:01	33.5838333	-116.8051667
ok:2021farz	1.7	9 km NW of Perry, Oklahoma	2021-03-13	12:45:32	36.3585	-97.35
us:7000dj2u	4.1	33 km SW of Palimbang, Philippines	2021-03-13	12:32:40	5.9914	123.9839
us:7000dj2t	4.4	3 km SSW of Yangī Qal‘ah, Afghanistan	2021-03-13	12:30:24	37.433	69.6021
nc:73534671	1.5	24km NE of Tres Pinos, CA	2021-03-13	12:29:19	36.9261667	-121.104
ci:39579079	1.1	16km SSW of Searles Valley, CA	2021-03-13	12:25:25	35.6273333	-117.4436667
nn:00802583	1.0	29 km SSE of Mina, Nevada	2021-03-13	12:19:13	38.1582	-117.9413
us:7000dj2p	4.4	98 km WSW of Calama, Chile	2021-03-13	12:17:20	-22.9301	-69.7405
nc:73534666	2.1	24km NE of Tres Pinos, CA	2021-03-13	12:14:29	36.9236667	-121.1065
nc:73534661	0.9	8km NW of The Geysers, CA	2021-03-13	12:12:33	38.8308334	-122.8136673
ak:0213b9wsud	1.9	67 km WNW of Happy Valley, Alaska	2021-03-13	12:12:18	60.0708	-152.91
tx:2021faqt	1.9	western Texas	2021-03-13	12:08:39	31.50849694	-104.0051711
us:7000dj2m	4.3	108 km SE of Severo	2021-03-13	12:08:02	50.123	157.3868
ci:39579071	0.8	15km E of Lake Isabella, CA	2021-03-13	12:06:49	35.611	-118.3108333
hv:72382377	2.0	1 km ESE of Pāhala, Hawaii	2021-03-13	12:03:52	19.1996669769287	-155.463668823242
us:7000dj2i	5.4	165 km NE of Gisborne, New Zealand	2021-03-13	11:54:59	-37.7411	179.4959
ak:0213b9hd1w	0.8	5 km SSW of Salcha, Alaska	2021-03-13	11:40:15	64.4832	-146.9516
nc:73534656	1.2	10km NNW of Redwood Valley, CA	2021-03-13	11:38:22	39.3475	-123.2463333
ok:2021fapr	1.0	6 km WSW of Langston, Oklahoma	2021-03-13	11:36:09	35.92816667	-97.32666667
hv:72382352	2.6	3 km E of Pāhala, Hawaii	2021-03-13	11:34:19	19.2038326263428	-155.448501586914
nn:00802581	1.6	16 km ENE of Mina, Nevada	2021-03-13	11:15:41	38.4477	-117.9402
ci:39579063	1.0	8km WSW of Wrightwood, CA	2021-03-13	11:13:57	34.3363333	-117.7181667
tx:2021faow	2.3	49 km NW of Toyah, Texas	2021-03-13	11:10:58	31.58969403	-104.2042867
nc:73534646	0.8	9km WNW of The Geysers, CA	2021-03-13	11:10:37	38.822834	-122.8443298
mb:80491324	2.2	17 km WNW of Stanley, Idaho	2021-03-13	11:06:23	44.285	-115.1346667
ak:0213b9a2t8	1.2	88 km S of McCarthy, Alaska	2021-03-13	11:06:16	60.6427	-143.0048
av:91021598	0.6	82 km NNW of Karluk, Alaska	2021-03-13	11:06:07	58.2675	-154.930166666667
ak:0213b98v68	2.1	19 km E of Nabesna, Alaska	2021-03-13	11:00:50	62.3825	-142.6287
hv:72382332	1.7	26 km E of Honaunau	2021-03-13	11:00:17	19.4163341522217	-155.612503051758
us:7000dj28	4.4	128 km WSW of Gorontalo, Indonesia	2021-03-13	10:51:03	0.31	121.9316
hv:72382317	2.2	30 km E of Honaunau	2021-03-13	10:45:21	19.4838333129883	-155.577499389648
nc:73534636	1.9	10km NNW of Redwood Valley, CA	2021-03-13	10:35:16	39.3468333	-123.2426667
pr:2021072002	2.6	0 km SSW of Magas Arriba, Puerto Rico	2021-03-13	10:31:51	18.0103	-66.7723
nn:00802580	1.3	22 km E of Mina, Nevada	2021-03-13	10:27:24	38.4141	-117.8505
ak:0213b8sp79	1.5	66 km E of McKinley Park, Alaska	2021-03-13	10:25:09	63.672	-147.5751
ci:39579055	0.8	15km NE of Borrego Springs, CA	2021-03-13	10:23:21	33.3645	-116.2863333
hv:72382297	1.8	7 km E of Pāhala, Hawaii	2021-03-13	10:09:52	19.208833694458	-155.410659790039
nc:73534626	0.3	4km WNW of The Geysers, CA	2021-03-13	10:01:13	38.791	-122.8035
nc:73534621	1.1	4km WNW of The Geysers, CA	2021-03-13	10:00:32	38.7916667	-122.8025
mb:80491314	1.8	17 km WNW of Stanley, Idaho	2021-03-13	09:59:42	44.289	-115.1385
nn:00802579	1.1	57 km ESE of Lovelock, Nevada	2021-03-13	09:53:36	39.9618	-117.8672
